Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC],PresOB [mBar],RH_OB [%],TempOB [C],Temp RTC [C],Bat [V],Humidity [%],Temp Atmos [C],Distance [mm],
2020/02/24 23:36:30,955.24,7.29,6.59,7.50,4.80,60.68,8.04,781,
2020/02/24 23:41:30,955.06,7.31,6.59,7.50,4.80,60.10,8.27,787,
2020/02/24 23:46:30,955.43,7.35,6.66,7.50,4.80,58.03,8.57,786,
2020/02/24 23:51:30,955.02,7.31,6.84,7.75,4.80,58.37,8.35,783,
2020/02/24 23:56:30,955.12,7.28,6.91,7.75,4.80,58.48,8.35,784,
2020/02/25 00:01:30,955.03,7.43,7.10,8.00,4.80,55.30,9.21,789,
2020/02/25 00:06:30,955.11,7.41,7.38,8.25,4.80,54.65,9.26,790,
2020/02/25 00:11:30,955.07,7.19,7.52,8.25,4.80,55.85,8.89,785,
2020/02/25 00:16:30,955.26,7.42,7.64,8.50,4.80,54.05,9.55,785,
2020/02/25 00:21:30,954.98,7.27,7.72,8.50,4.80,55.05,9.04,785,
2020/02/25 00:26:30,955.39,7.39,7.65,8.50,4.80,53.18,9.55,784,
2020/02/25 00:31:30,955.21,7.41,7.81,8.75,4.80,55.60,8.97,788,
2020/02/25 00:36:30,955.30,7.16,7.71,8.50,4.80,57.02,8.56,855,
2020/02/25 00:41:30,955.18,7.19,7.59,8.50,4.80,56.82,8.47,789,
2020/02/25 00:46:30,955.58,7.49,7.53,8.25,4.80,54.93,9.21,791,
2020/02/25 00:51:30,955.23,7.61,7.65,8.50,4.80,52.98,9.80,821,
2020/02/25 00:56:30,955.25,7.52,7.92,8.75,4.80,55.49,9.23,795,
2020/02/25 01:01:30,955.55,7.22,7.80,8.75,4.80,56.05,8.90,797,
2020/02/25 01:06:30,955.79,7.48,7.72,8.50,4.80,54.10,9.42,794,
2020/02/25 01:11:30,955.65,7.52,7.76,8.50,4.80,53.81,9.55,793,
2020/02/25 01:16:30,955.54,7.59,7.86,8.75,4.80,53.51,9.64,793,
2020/02/25 01:21:30,955.58,7.54,7.93,8.75,4.80,54.09,9.37,793,
2020/02/25 01:26:30,955.27,7.22,7.80,8.75,4.80,59.04,7.82,785,
2020/02/25 01:31:30,955.91,7.19,7.43,8.25,4.80,57.47,8.56,791,
2020/02/25 01:36:30,955.99,7.34,7.30,8.25,4.80,55.77,9.02,791,
2020/02/25 01:41:30,955.77,7.46,7.45,8.25,4.80,55.51,9.11,788,
2020/02/25 01:46:30,955.95,7.48,7.61,8.50,4.80,55.06,9.37,790,
2020/02/25 01:51:30,956.07,7.51,7.69,8.50,4.80,54.91,9.29,787,
2020/02/25 01:56:30,955.67,7.34,7.78,8.50,4.80,56.55,8.63,791,
2020/02/25 02:01:30,955.97,7.34,7.73,8.75,4.80,55.46,9.03,791,
2020/02/25 02:06:30,956.20,7.21,7.60,8.50,4.80,58.46,8.38,790,
2020/02/25 02:11:30,956.32,7.16,7.36,8.25,4.80,59.04,8.04,791,
2020/02/25 02:16:30,956.47,7.23,7.23,8.25,4.80,58.46,8.13,793,
2020/02/25 02:21:30,956.70,7.24,7.15,8.00,4.80,57.97,8.21,852,
2020/02/25 02:26:30,957.06,7.37,7.18,8.00,4.80,55.69,8.99,791,
2020/02/25 02:31:30,957.17,7.43,7.33,8.25,4.80,55.79,9.14,796,
2020/02/25 02:36:30,956.99,7.35,7.45,8.25,4.80,56.58,8.79,795,
2020/02/25 02:41:30,957.05,7.22,7.36,8.25,4.80,56.82,8.78,793,
2020/02/25 02:46:30,957.08,7.39,7.40,8.25,4.80,56.45,8.99,793,
2020/02/25 02:51:30,956.94,7.41,7.48,8.50,4.80,56.96,8.88,793,
2020/02/25 02:56:30,957.13,7.33,7.47,8.25,4.80,56.03,9.03,794,
2020/02/25 03:01:30,956.96,7.36,7.48,8.25,4.80,56.94,8.68,793,
2020/02/25 03:06:30,957.28,7.24,7.36,8.25,4.80,57.22,8.67,794,
2020/02/25 03:11:30,957.33,7.44,7.38,8.25,4.80,55.77,9.10,797,
2020/02/25 03:16:30,957.27,7.48,7.53,8.25,4.80,56.27,9.21,786,
2020/02/25 03:21:30,956.95,7.26,7.57,8.50,4.80,59.70,8.06,794,
2020/02/25 03:26:30,957.50,7.24,7.31,8.25,4.80,58.73,8.45,794,
2020/02/25 03:31:30,957.40,7.33,7.23,8.00,4.80,57.59,8.65,801,
2020/02/25 03:36:30,957.36,7.31,7.18,8.00,4.80,57.73,8.64,795,
2020/02/25 03:41:30,957.18,7.44,7.28,8.25,4.80,57.04,8.81,795,
2020/02/25 03:46:30,957.32,7.45,7.36,8.25,4.80,57.35,8.84,795,
2020/02/25 03:51:30,956.95,7.43,7.47,8.25,4.80,57.88,8.42,799,
2020/02/25 03:56:30,957.24,7.24,7.38,8.50,4.80,58.83,8.29,797,
2020/02/25 04:01:30,957.02,7.25,7.33,8.25,4.80,59.06,8.20,798,
2020/02/25 04:06:30,957.34,7.31,7.27,8.25,4.80,58.98,8.52,798,
2020/02/25 04:11:30,957.31,7.45,7.34,8.25,4.80,57.46,8.86,794,
2020/02/25 04:16:30,957.08,7.24,7.44,8.25,4.80,60.27,8.21,798,
2020/02/25 04:21:30,957.47,7.46,7.42,8.25,4.80,56.83,8.96,795,
2020/02/25 04:26:30,957.09,7.36,7.62,8.50,4.80,58.39,8.52,798,
2020/02/25 04:31:30,957.49,7.24,7.62,8.50,4.80,58.84,8.63,797,
2020/02/25 04:36:30,957.44,7.28,7.63,8.50,4.80,58.98,8.63,801,
2020/02/25 04:41:30,957.74,7.36,7.63,8.50,4.80,58.22,8.95,798,
2020/02/25 04:46:30,957.60,7.21,7.64,8.50,4.80,59.31,8.36,797,
2020/02/25 04:51:30,958.23,7.35,7.50,8.50,4.80,56.67,9.22,799,
2020/02/25 04:56:30,957.83,7.48,7.61,8.50,4.80,56.63,9.18,799,
2020/02/25 05:01:30,957.66,7.48,7.72,8.50,4.80,56.14,9.12,799,
2020/02/25 05:06:30,957.90,7.46,7.74,8.50,4.80,56.30,9.26,800,
2020/02/25 05:11:30,957.83,7.45,7.75,8.50,4.80,56.95,9.19,798,
2020/02/25 05:16:30,957.84,7.38,7.78,8.75,4.80,57.54,8.92,803,
2020/02/25 05:21:30,958.00,7.29,7.73,8.50,4.80,57.07,9.02,797,
2020/02/25 05:26:30,957.98,7.46,7.74,8.50,4.80,56.37,9.15,808,
2020/02/25 05:31:30,957.92,7.30,7.76,8.50,4.80,56.32,8.99,802,
2020/02/25 05:36:30,957.92,7.25,7.66,8.50,4.80,56.50,8.89,801,
2020/02/25 05:41:30,957.73,7.28,7.57,8.50,4.80,57.06,8.46,802,
2020/02/25 05:46:30,957.82,7.23,7.41,8.25,4.80,57.47,8.29,802,
2020/02/25 05:51:30,957.96,7.13,7.14,8.00,4.80,59.42,7.64,802,
2020/02/25 05:56:30,958.12,7.16,6.89,7.75,4.80,60.10,7.49,800,
2020/02/25 06:01:30,958.24,7.33,6.83,7.75,4.80,54.43,8.79,801,
2020/02/25 06:06:30,958.11,7.46,7.08,8.00,4.80,54.81,8.74,803,
2020/02/25 06:11:30,958.08,7.37,7.27,8.00,4.80,55.77,8.46,801,
2020/02/25 06:16:30,958.22,7.45,7.34,8.25,4.80,52.28,9.04,801,
2020/02/25 06:21:30,958.14,7.39,7.47,8.25,4.80,53.66,8.72,803,
2020/02/25 06:26:30,958.27,7.47,7.49,8.25,4.80,51.46,9.08,802,
2020/02/25 06:31:30,958.10,7.50,7.61,8.50,4.80,51.18,9.25,807,
2020/02/25 06:36:30,958.08,7.47,7.70,8.75,4.80,51.35,9.19,809,
2020/02/25 06:41:30,958.02,7.41,7.77,8.50,4.80,51.29,9.12,801,
2020/02/25 06:46:30,957.60,7.24,7.69,8.50,4.80,55.15,7.88,807,
2020/02/25 06:51:30,958.18,7.33,7.48,8.50,4.80,52.09,9.06,806,
2020/02/25 06:56:30,958.03,7.47,7.59,8.50,4.80,51.66,9.08,806,
2020/02/25 07:01:30,957.99,7.60,7.71,8.50,4.80,50.75,9.43,809,
2020/02/25 07:06:30,957.57,7.32,7.85,8.75,4.80,53.73,8.88,807,
2020/02/25 07:11:30,957.50,7.50,7.92,8.75,4.80,53.13,8.93,808,
2020/02/25 07:16:30,957.90,7.25,7.81,8.75,4.80,53.47,9.08,806,
2020/02/25 07:21:30,958.17,7.49,7.81,8.75,4.80,52.46,9.48,807,
2020/02/25 07:26:30,958.25,7.43,7.90,8.75,4.80,53.18,9.35,809,
2020/02/25 07:31:30,958.05,7.37,7.90,8.75,4.80,52.31,9.35,808,
2020/02/25 07:36:30,958.02,7.25,7.89,8.75,4.80,54.21,9.00,807,
2020/02/25 07:41:30,958.03,7.50,7.90,8.75,4.80,52.98,9.46,809,
2020/02/25 07:46:30,958.23,7.37,7.98,9.00,4.80,53.65,9.30,810,
2020/02/25 07:51:30,958.20,7.25,7.87,8.75,4.80,54.45,9.14,808,
2020/02/25 07:56:30,958.23,7.30,7.81,8.75,4.80,54.35,9.04,811,
2020/02/25 08:01:30,958.34,7.31,7.81,8.75,4.80,55.62,8.89,811,
2020/02/25 08:06:30,958.36,7.31,7.75,8.75,4.80,54.76,8.84,810,
2020/02/25 08:11:30,958.33,7.26,7.71,8.50,4.80,55.08,8.78,811,
2020/02/25 08:16:30,958.05,7.19,7.68,8.50,4.80,56.58,8.34,821,
2020/02/25 08:21:30,958.07,7.18,7.57,8.50,4.80,56.95,8.39,813,
2020/02/25 08:26:30,958.13,7.18,7.49,8.50,4.80,57.23,8.52,817,
2020/02/25 08:31:30,958.20,7.25,7.47,8.25,4.80,56.67,8.84,813,
2020/02/25 08:36:30,958.49,7.36,7.54,8.50,4.80,55.74,8.97,819,
2020/02/25 08:41:30,958.18,7.46,7.67,8.50,4.80,55.85,9.00,835,
2020/02/25 08:46:30,958.06,7.47,7.77,8.75,4.80,54.99,9.26,814,
2020/02/25 08:51:30,958.04,7.50,7.91,8.75,4.80,56.02,9.46,813,
2020/02/25 08:56:30,958.16,7.45,8.00,9.00,4.80,55.00,9.64,813,
2020/02/25 09:01:30,957.82,7.34,8.09,9.00,4.80,55.81,9.23,815,
2020/02/25 09:06:30,957.74,7.22,8.10,8.75,4.80,57.16,8.90,814,
2020/02/25 09:11:30,958.04,7.44,8.08,9.00,4.80,55.20,9.71,811,
2020/02/25 09:16:30,957.87,7.40,8.18,9.00,4.80,54.66,9.57,819,
2020/02/25 09:21:30,958.09,7.35,8.22,9.25,4.80,54.49,9.67,820,
2020/02/25 09:26:30,957.82,7.29,8.28,9.25,4.80,53.33,9.46,821,
2020/02/25 09:31:30,957.97,7.20,8.22,9.00,4.80,54.25,8.85,812,
2020/02/25 09:36:30,958.22,7.22,8.01,9.00,4.80,54.15,9.10,812,
2020/02/25 09:41:30,958.42,7.30,7.94,8.75,4.80,53.50,9.43,834,
2020/02/25 09:46:30,958.56,7.32,7.99,8.75,4.80,52.62,9.43,814,
2020/02/25 09:51:30,958.81,7.22,8.01,8.75,4.80,52.94,9.36,823,
2020/02/25 09:56:30,958.88,7.22,8.01,8.75,4.80,53.67,9.15,822,
2020/02/25 10:01:30,959.08,7.18,7.92,8.75,4.80,53.89,9.42,824,
2020/02/25 10:06:30,958.88,7.22,7.95,8.75,4.80,54.78,9.10,822,
2020/02/25 10:11:30,958.89,7.25,7.90,8.75,4.80,56.41,8.46,828,
2020/02/25 10:16:30,959.35,7.16,7.63,8.50,4.80,55.91,8.81,825,
2020/02/25 10:21:30,959.10,7.17,7.47,8.25,4.80,57.33,8.07,832,
2020/02/25 10:26:30,959.52,7.39,7.50,8.25,4.80,55.13,9.25,834,
2020/02/25 10:31:30,959.10,7.64,7.72,8.50,4.80,55.44,9.06,831,
2020/02/25 10:36:30,959.60,7.49,7.79,8.75,4.80,54.32,9.43,823,
2020/02/25 10:41:30,959.32,7.35,7.80,8.75,4.80,56.92,8.57,831,
2020/02/25 10:46:30,959.25,7.28,7.66,8.50,4.80,56.96,8.15,827,
2020/02/25 10:51:30,959.14,7.12,7.31,8.25,4.80,61.28,7.33,-500,
2020/02/25 10:56:30,959.34,7.21,7.06,8.00,4.80,59.08,8.11,827,
2020/02/25 11:01:30,959.23,7.22,7.09,8.00,4.80,59.54,8.04,831,
2020/02/25 11:06:30,959.38,7.17,7.13,8.00,4.80,60.57,8.29,841,
2020/02/25 11:11:30,959.20,7.22,7.22,8.00,4.80,60.34,7.97,830,
2020/02/25 11:16:30,959.23,7.17,7.24,8.00,4.80,60.47,7.88,827,
2020/02/25 11:21:30,959.38,7.16,7.10,8.00,4.80,60.86,7.86,827,
2020/02/25 11:26:30,959.36,7.14,6.99,7.75,4.80,62.22,7.55,828,
2020/02/25 11:31:30,959.45,7.30,6.97,8.00,4.80,60.88,7.96,832,
2020/02/25 11:36:30,959.16,7.21,7.05,7.75,4.80,61.44,7.79,826,
2020/02/25 11:41:30,959.18,7.18,7.12,8.00,4.80,61.91,7.63,841,
2020/02/25 11:46:30,959.54,7.40,7.18,8.00,4.80,60.73,8.22,834,
2020/02/25 11:51:30,959.43,7.34,7.33,8.25,4.80,61.32,8.10,828,
2020/02/25 11:56:30,959.46,7.41,7.39,8.25,4.80,60.35,8.36,834,
2020/02/25 12:01:30,959.60,7.29,7.41,8.25,4.80,61.61,8.09,833,
2020/02/25 12:06:30,959.52,7.45,7.51,8.50,4.80,60.42,8.27,836,
2020/02/25 12:11:30,959.68,7.36,7.67,8.50,4.80,59.52,8.70,843,
2020/02/25 12:16:30,959.96,7.44,7.81,8.75,4.80,57.88,9.60,829,
2020/02/25 12:21:30,959.53,7.32,8.07,9.00,4.80,60.21,8.96,826,
2020/02/25 12:26:30,959.57,7.32,8.15,9.00,4.80,60.10,9.28,828,
2020/02/25 12:31:30,959.25,7.44,8.28,9.00,4.80,58.39,9.64,827,
2020/02/25 12:36:30,959.36,7.43,8.41,9.25,4.80,58.75,9.71,835,
2020/02/25 12:41:30,958.87,7.28,8.50,9.25,4.80,61.50,8.36,834,
2020/02/25 12:46:30,959.55,7.22,8.25,9.00,4.80,61.83,8.52,832,
2020/02/25 12:51:30,959.39,7.31,8.13,9.00,4.80,61.37,8.40,835,
2020/02/25 12:56:30,959.58,7.34,8.11,9.00,4.80,62.26,8.89,834,
2020/02/25 13:01:30,959.25,7.25,8.18,9.00,4.80,63.05,8.45,843,
2020/02/25 13:06:30,959.22,7.27,8.19,9.00,4.80,61.74,8.92,835,
2020/02/25 13:11:30,959.92,7.29,8.34,9.25,4.80,60.30,9.32,834,
2020/02/25 13:16:30,959.45,7.33,8.72,9.50,4.80,60.08,9.67,835,
2020/02/25 13:21:30,959.02,7.25,8.65,9.50,4.80,62.08,8.65,833,
2020/02/25 13:26:30,959.53,7.32,8.61,9.50,4.80,60.00,9.72,835,
2020/02/25 13:31:30,959.99,7.40,9.02,9.75,4.80,57.84,11.19,834,
2020/02/25 13:36:30,959.49,7.45,9.81,10.75,4.80,55.85,11.52,836,
2020/02/25 13:41:30,959.17,7.34,10.44,11.25,4.80,56.36,11.94,835,
2020/02/25 13:46:30,958.77,7.27,10.68,11.50,4.80,56.97,10.86,831,
2020/02/25 13:51:30,958.96,7.22,10.72,11.50,4.80,57.07,11.51,836,
2020/02/25 13:56:30,958.55,7.18,10.75,11.50,4.80,57.32,11.51,835,
2020/02/25 14:01:30,958.77,7.18,10.69,11.50,4.80,56.83,11.58,838,
2020/02/25 14:06:30,958.81,7.17,10.68,11.50,4.80,57.95,11.54,837,
2020/02/25 14:11:30,958.56,7.24,10.77,11.75,4.80,56.72,12.07,837,
2020/02/25 14:16:30,958.84,7.26,10.85,11.75,4.80,56.72,12.57,836,
2020/02/25 14:21:30,958.72,7.29,11.06,12.00,4.80,56.55,12.16,843,
2020/02/25 14:26:30,958.85,7.16,10.93,11.75,4.80,60.77,10.72,833,
2020/02/25 14:31:30,959.29,7.33,10.88,11.75,4.80,54.91,12.13,838,
2020/02/25 14:36:30,959.39,7.28,11.10,12.00,4.80,60.53,11.05,855,
2020/02/25 14:41:30,959.62,7.43,11.40,12.25,4.80,52.92,12.84,843,
2020/02/25 14:46:30,959.13,7.32,11.88,12.75,4.80,52.64,12.60,844,
2020/02/25 14:51:30,958.93,7.19,12.01,12.75,4.80,54.83,11.73,848,
2020/02/25 14:56:30,959.32,7.15,11.73,12.50,4.80,53.14,12.02,844,
2020/02/25 15:01:30,959.77,7.16,11.54,12.25,4.80,53.34,12.10,844,
2020/02/25 15:06:30,959.89,7.26,11.62,12.50,4.80,52.31,12.27,840,
2020/02/25 15:11:30,959.96,7.27,11.87,12.75,4.80,51.87,12.38,845,
2020/02/25 15:16:30,959.86,7.21,11.98,12.75,4.80,52.86,12.23,845,
2020/02/25 15:21:30,959.65,7.15,11.93,12.75,4.80,53.95,11.77,846,
2020/02/25 15:26:30,958.98,7.00,11.66,12.50,4.80,57.51,9.82,849,
2020/02/25 15:31:30,960.24,7.14,11.33,12.25,4.80,54.03,11.59,850,
2020/02/25 15:36:30,960.20,7.20,11.45,12.25,4.80,53.25,11.66,848,
2020/02/25 15:41:30,960.56,7.38,11.79,12.50,4.80,50.45,12.80,853,
2020/02/25 15:46:30,959.97,7.29,12.16,13.00,4.80,53.03,11.81,844,
2020/02/25 15:51:30,959.70,7.13,12.17,13.00,4.80,53.56,11.61,843,
2020/02/25 15:56:30,959.75,6.95,11.74,12.50,4.80,56.59,10.23,842,
2020/02/25 16:01:30,960.14,6.95,11.12,12.00,4.80,57.51,10.37,841,
2020/02/25 16:06:30,960.54,7.10,10.89,11.75,4.80,53.38,12.06,844,
2020/02/25 16:11:30,960.04,7.20,11.12,12.00,4.80,53.01,11.76,843,
2020/02/25 16:16:30,959.70,7.12,11.17,12.00,4.80,54.00,11.66,841,
2020/02/25 16:21:30,959.92,7.08,11.00,11.75,4.80,54.21,11.20,846,
2020/02/25 16:26:30,960.01,7.08,10.76,11.50,4.80,55.70,11.36,842,
2020/02/25 16:31:30,959.97,7.12,10.69,11.50,4.80,54.91,11.26,846,
2020/02/25 16:36:30,960.00,7.13,10.65,11.50,4.80,55.75,11.22,853,
2020/02/25 16:41:30,959.76,7.25,10.74,11.50,4.80,55.22,11.72,855,
2020/02/25 16:46:30,960.05,7.13,10.67,11.50,4.80,57.69,11.09,851,
2020/02/25 16:51:30,960.64,7.17,10.49,11.25,4.80,55.33,11.68,849,
2020/02/25 16:56:30,959.38,7.10,10.45,11.25,4.80,61.57,9.19,847,
2020/02/25 17:01:30,960.54,7.18,10.13,11.00,4.80,56.51,11.47,850,
2020/02/25 17:06:30,959.62,7.08,10.11,11.00,4.80,61.96,9.14,848,
2020/02/25 17:11:30,960.25,7.10,9.76,10.50,4.80,59.77,10.47,844,
2020/02/25 17:16:30,960.09,7.33,9.98,10.75,4.80,56.43,11.44,843,
2020/02/25 17:21:30,960.11,7.38,10.36,11.25,4.80,55.02,11.98,846,
2020/02/25 17:26:30,959.81,7.34,10.73,11.50,4.80,54.44,12.32,846,
2020/02/25 17:31:30,959.68,7.25,10.93,11.75,4.80,56.40,11.86,845,
2020/02/25 17:36:30,959.48,7.28,10.99,11.75,4.80,55.55,12.27,845,
2020/02/25 17:41:30,959.34,7.33,11.23,12.00,4.80,54.19,12.89,845,
2020/02/25 17:46:30,958.94,7.17,11.34,12.25,4.80,57.10,11.05,844,
2020/02/25 17:51:30,959.44,7.26,11.19,12.00,4.80,54.55,12.34,855,
2020/02/25 17:56:30,959.84,7.27,11.14,12.00,4.80,55.75,12.69,852,
2020/02/25 18:01:30,959.40,7.39,11.31,12.00,4.80,54.57,12.84,853,
2020/02/25 18:06:30,959.55,7.29,11.47,12.25,4.80,55.80,12.81,849,
2020/02/25 18:11:30,959.63,7.25,11.53,12.25,4.80,55.90,13.06,846,
2020/02/25 18:16:30,959.26,7.20,11.61,12.50,4.80,56.36,12.81,847,
2020/02/25 18:21:30,959.17,7.21,11.61,12.25,4.80,55.51,12.67,850,
2020/02/25 18:26:30,959.11,7.18,11.60,12.50,4.80,55.75,12.12,855,
2020/02/25 18:31:30,959.06,7.03,11.27,12.00,4.80,59.95,10.86,849,
2020/02/25 18:36:30,959.40,7.10,10.83,11.75,4.80,59.00,10.29,853,
2020/02/25 18:41:30,960.35,7.02,10.11,11.00,4.80,64.86,10.58,846,
2020/02/25 18:46:30,959.73,7.25,9.95,10.75,4.80,60.64,10.26,852,
2020/02/25 18:51:30,959.87,7.24,9.87,10.75,4.80,59.80,10.88,855,
2020/02/25 18:56:30,960.20,7.27,9.78,10.50,4.80,62.16,11.40,853,
2020/02/25 19:01:30,959.82,7.35,9.56,10.50,4.80,63.57,10.30,853,
2020/02/25 19:06:30,959.87,7.22,9.00,9.75,4.80,64.54,9.46,853,
2020/02/25 19:11:30,959.87,7.14,8.44,9.25,4.80,67.69,8.61,853,
2020/02/25 19:16:30,960.55,7.20,8.04,9.00,4.80,64.15,9.73,854,
2020/02/25 19:21:30,960.47,7.29,8.07,9.00,4.79,65.41,9.93,854,
2020/02/25 19:26:30,960.23,7.32,8.35,9.25,4.80,65.91,9.54,854,
2020/02/25 19:31:30,960.24,7.46,8.55,9.50,4.79,65.35,9.97,856,
2020/02/25 19:36:30,959.87,7.64,8.54,9.50,4.79,67.43,9.58,854,
2020/02/25 19:41:30,959.73,7.66,8.38,9.25,4.79,66.27,9.47,856,
2020/02/25 19:46:30,959.74,7.44,8.01,8.75,4.79,69.78,8.34,855,
2020/02/25 19:51:30,960.18,7.43,7.65,8.50,4.79,67.66,9.42,855,
2020/02/25 19:56:30,959.90,7.60,7.99,8.75,4.79,62.07,10.11,859,
2020/02/25 20:01:30,959.74,7.48,8.39,9.25,4.79,62.96,10.47,856,
2020/02/25 20:06:30,959.18,7.54,8.56,9.50,4.79,67.00,8.89,856,
2020/02/25 20:11:30,959.20,7.36,8.43,9.25,4.79,65.83,9.23,855,
2020/02/25 20:16:30,959.57,7.55,8.32,9.25,4.79,65.79,10.10,859,
2020/02/25 20:21:30,959.14,7.68,8.39,9.25,4.80,67.16,9.36,861,
2020/02/25 20:26:30,959.52,7.86,8.23,9.00,4.79,66.83,9.76,861,
2020/02/25 20:31:30,959.78,8.08,7.83,8.75,4.79,67.69,9.79,858,
2020/02/25 20:36:30,959.45,7.88,7.43,8.25,4.79,69.00,9.04,855,
2020/02/25 20:41:30,959.54,7.82,7.24,8.00,4.79,67.04,10.28,857,
2020/02/25 20:46:30,959.31,7.93,7.50,8.50,4.79,66.02,10.08,863,
2020/02/25 20:51:30,958.97,7.99,7.77,8.50,4.79,65.86,10.19,865,
2020/02/25 20:56:30,958.92,8.13,7.80,8.75,4.79,66.47,10.86,859,
2020/02/25 21:01:30,958.99,8.02,7.72,8.50,4.79,70.01,9.58,858,
2020/02/25 21:06:30,959.50,8.10,7.49,8.50,4.79,69.18,10.22,855,
2020/02/25 21:11:30,959.38,8.32,7.49,8.50,4.79,67.36,10.28,857,
2020/02/25 21:16:30,959.26,8.54,7.48,8.50,4.79,66.80,10.14,861,
2020/02/25 21:21:30,959.30,9.63,7.50,8.50,4.79,63.82,11.59,867,
2020/02/25 21:26:30,958.47,10.38,7.70,8.50,4.79,62.47,10.65,864,
2020/02/25 21:31:30,958.87,10.55,7.89,8.75,4.79,66.06,11.02,858,
2020/02/25 21:36:30,958.54,10.36,8.19,9.00,4.79,66.06,11.26,864,
2020/02/25 21:41:30,958.27,10.10,8.31,9.25,4.80,63.56,11.31,868,
2020/02/25 21:46:30,958.36,9.74,8.09,9.00,4.80,65.28,10.73,866,
2020/02/25 21:51:30,958.99,9.66,7.72,8.75,4.79,70.70,10.52,866,
2020/02/25 21:56:30,958.82,9.98,7.76,8.75,4.79,63.93,11.45,865,
2020/02/25 22:01:30,958.70,9.93,7.98,8.75,4.79,65.03,11.48,868,
2020/02/25 22:06:30,958.55,10.27,8.24,9.00,4.79,63.02,12.00,858,
2020/02/25 22:11:30,958.38,10.53,8.45,9.25,4.79,63.65,11.18,868,
2020/02/25 22:16:30,958.65,10.18,8.20,9.00,4.79,68.99,10.79,867,
2020/02/25 22:21:30,958.23,10.36,7.97,8.75,4.79,66.27,9.96,866,
2020/02/25 22:26:30,958.29,10.46,7.47,8.25,4.79,71.73,8.85,862,
2020/02/25 22:31:30,959.06,10.51,7.31,8.25,4.79,64.07,11.44,867,
2020/02/25 22:36:30,958.51,11.26,7.87,8.75,4.79,62.44,12.00,868,
2020/02/25 22:41:30,957.75,10.62,7.92,8.75,4.79,70.77,8.34,866,
2020/02/25 22:46:30,959.21,10.37,7.48,8.25,4.79,65.79,11.11,866,
2020/02/25 22:51:30,958.71,10.72,7.76,8.75,4.79,67.80,11.36,869,
2020/02/25 22:56:30,958.25,11.39,8.02,8.75,4.79,66.61,10.37,868,
2020/02/25 23:01:30,958.48,11.41,7.70,8.50,4.79,69.84,9.82,868,
2020/02/25 23:06:30,958.22,11.58,7.32,8.25,4.80,69.37,8.92,866,
2020/02/25 23:11:30,959.28,11.53,6.97,8.00,4.79,69.28,10.47,869,
2020/02/25 23:16:30,958.60,11.67,7.17,8.00,4.79,68.04,10.74,868,
2020/02/25 23:21:30,958.39,11.91,7.28,8.25,4.79,69.38,9.55,867,
2020/02/25 23:26:30,958.57,11.65,7.10,8.00,4.79,71.37,8.75,867,
2020/02/25 23:31:30,958.83,11.40,6.62,7.50,4.79,71.91,8.47,867,
2020/02/25 23:36:30,959.10,11.32,6.39,7.25,4.79,68.82,9.36,879,
2020/02/25 23:41:30,958.67,11.21,6.25,7.00,4.79,74.48,8.32,874,
2020/02/25 23:46:30,958.65,11.18,6.09,7.00,4.79,72.42,8.07,882,
2020/02/25 23:51:30,958.89,11.08,5.85,6.75,4.79,75.71,7.84,9999,
2020/02/25 23:56:30,958.90,11.30,5.80,6.75,4.79,71.71,9.04,870,
2020/02/26 00:01:30,958.97,11.81,5.98,7.00,4.79,75.47,8.86,864,
2020/02/26 00:06:30,959.05,12.04,6.17,7.00,4.79,74.17,9.47,877,
2020/02/26 00:11:30,958.83,12.16,6.34,7.25,4.79,75.95,9.62,877,
2020/02/26 00:16:30,958.23,12.37,6.49,7.50,4.79,75.92,8.96,876,
2020/02/26 00:21:30,958.82,12.21,6.45,7.25,4.79,74.30,9.62,876,
2020/02/26 00:26:30,958.17,12.32,6.49,7.25,4.79,70.36,8.92,876,
2020/02/26 00:31:30,958.03,11.91,6.10,7.00,4.79,78.85,6.81,872,
2020/02/26 00:36:30,958.34,11.69,5.54,6.50,4.79,80.67,6.87,870,
2020/02/26 00:41:30,958.19,11.62,5.09,6.00,4.79,84.59,5.83,869,
2020/02/26 00:46:30,958.49,11.70,4.82,5.75,4.79,81.99,6.69,866,
2020/02/26 00:51:30,958.01,11.69,4.70,5.50,4.78,84.75,6.00,864,
2020/02/26 00:56:30,958.36,11.58,4.48,5.25,4.79,87.05,5.62,863,
2020/02/26 01:01:30,958.02,11.53,4.22,5.25,4.79,86.42,4.97,863,
2020/02/26 01:06:30,958.20,11.53,3.93,4.75,4.79,90.63,4.91,863,
2020/02/26 01:11:30,958.09,11.73,3.84,4.75,4.78,92.11,5.56,863,
2020/02/26 01:16:30,957.69,11.68,3.89,4.75,4.78,90.66,5.13,863,
2020/02/26 01:21:30,957.78,11.70,3.84,4.75,4.78,91.02,5.13,864,
2020/02/26 01:26:30,958.65,12.96,4.00,5.00,4.78,89.10,7.95,866,
2020/02/26 01:31:30,957.73,12.54,4.61,5.50,4.78,89.42,6.74,864,
2020/02/26 01:36:30,958.88,13.07,4.87,5.75,4.78,87.66,8.56,867,
2020/02/26 01:41:30,958.06,12.90,5.47,6.25,4.79,69.92,10.28,869,
2020/02/26 01:46:30,958.42,12.86,5.95,7.00,4.79,72.85,10.46,867,
